2005-11-05T2100,each,1,0,283.74,5,1.71797045289416
2005-11-05T2100,each,2,0,859.21,20,1.71616838707616
2005-11-05T2100,each,3,0,2132.00,50,2.11561666454973
2005-11-05T2100,each,4,0,4567.20,100,2.00639276306888


2005-11-05T2100,share,1,0,173.29,5,1.04922499394527
2005-11-05T2100,share,2,0,391.49,20,0.781954076251957
2005-11-05T2100,share,3,0,962.49,50,0.955093753969262
2005-11-05T2100,share,4,0,1481.53,100,0.650843201582903
