2005-10-31T2100,each,1,0,207.54,5,1.22125456043309
2005-10-31T2100,each,2,0,543.74,20,1.04368689776959
2005-10-31T2100,each,3,0,1065.33,50,1.01512980107713
2005-10-31T2100,each,4,0,2190.32,100,0.925505573349334


2005-10-31T2100,share,1,0,113.89,5,0.670177709779922
2005-10-31T2100,share,2,0,258.79,20,0.496736918883642
2005-10-31T2100,share,3,0,523.93,50,0.499241508901789
2005-10-31T2100,share,4,0,1061.00,100,0.448318699241957
