0 0
1 14
2 7
3 4
4 3
5 7
6 2
7 5
8 2
9 3
10 6
11 6
12 7
13 3
14 1
15 1
16 0
17 4
18 5
19 2
20 1
21 1
22 2
23 0
24 1
25 0
26 0
27 0
28 1
29 1
30 1
31 0
32 0
33 0
34 1
35 1
36 0
37 1
38 0
39 4
40 1
41 2

