2005-10-31T2100,each,1,0,71.45,5,0.466664054131724
2005-10-31T2100,each,2,0,364.77,20,0.750666765446733
2005-10-31T2100,each,3,0,675.71,50,0.694954685140923
2005-10-31T2100,each,4,0,1304.57,100,0.638666084415915


2005-10-31T2100,share,1,0,72.51,5,0.473587271729759
2005-10-31T2100,share,2,0,270.18,20,0.556008297525559
2005-10-31T2100,share,3,0,515.85,50,0.530541762486784
2005-10-31T2100,share,4,0,1118.40,100,0.547524585733812
