2005-10-31T2100,each,1,0,336.47,5,1.98147319325356
2005-10-31T2100,each,2,0,804.74,20,1.54417972767604
2005-10-31T2100,each,3,0,1480.12,50,1.40663192187363
2005-10-31T2100,each,4,0,3125.45,100,1.32015006572345


2005-10-31T2100,share,1,0,151.95,5,0.894834165645906
2005-10-31T2100,share,2,0,398.48,20,0.764625516172114
2005-10-31T2100,share,3,0,692.56,50,0.658174339791911
2005-10-31T2100,share,4,0,973.18,100,0.411058772644178
